Product_ID,Product_Name,Catagory,Supplier_ID,Supplier_Name,Stock_Quantity,Reorder_Level,Reorder_Quantity,Unit_Price,Date_Received,Last_Order_Date,Expiration_Date,Warehouse_Location,Sales_Volume,Inventory_Turnover_Rate,Status,Days_Since_Last_Order,Stock_to_Reorder_Ratio,Is_Backordered,Baseline_Sales,Predicted_Sales,Baseline_Reorder,Predicted_Reorder,Revenue,Cost_Price,Cost,Profit,Restock_Urgency
49-919-8798,Evaporated Milk,Dairy,82-482-3670,Gigabox,64,31,91,1.9,2024-06-19,2024-08-04,2024-10-10,3 Dottie Junction,85,42,Discontinued,255,2.0,0,,,,,,1.045,,,
73-567-6194,Whipped Cream,Dairy,81-927-7236,Yakitri,76,81,85,4.0,2024-03-04,2024-12-10,2024-09-08,069 Basil Center,65,68,Active,127,0.926829268292683,0,,,,,,2.2,,,
83-573-4586,Sesame Oil,Oils & Fats,91-191-2324,Thoughtbeat,77,95,82,6.5,2024-04-17,2024-10-19,2024-07-18,84575 Randy Point,29,46,Backordered,179,0.8020833333333334,1,58.543771043771045,56.57975636427525,52.61784511784512,43.52125495006622,367.7684163677891,3.575,155.58848644648674,212.17992992130235,74.57975636427526
12-798-9401,Cream,Dairy,96-609-6152,Thoughtblab,18,14,77,2.5,2025-01-05,2024-05-12,2024-05-25,5 Forster Point,78,4,Backordered,339,1.2,1,,,,,,1.375,,,
02-895-7781,Coconut Sugar,Grains & Pulses,23-109-2205,Tagchat,51,55,76,5.0,2025-02-19,2024-09-26,2025-01-24,2582 Autumn Leaf Park,21,13,Discontinued,202,0.9107142857142857,0,,,,,,2.75,,,
83-625-3618,Asparagus,Fruits & Vegetables,64-528-9996,Realmix,68,12,73,5.0,2024-08-05,2025-01-11,2024-07-04,2696 Katie Road,84,95,Backordered,95,5.230769230769231,1,58.543771043771045,51.35878401683236,52.61784511784512,50.9974195454971,256.7939200841618,2.75,140.24290375011702,116.55101633404479,-4.6412159831676405
89-181-4523,Wild Rice,Grains & Pulses,54-749-3622,Devbug,46,6,64,10.0,2024-07-23,2024-06-23,2024-12-22,022 Prairie Rose Drive,63,29,Discontinued,297,6.571428571428571,0,58.543771043771045,49.04085533345801,52.61784511784512,57.8082375955649,490.4085533345801,5.5,317.9453067756069,172.4632465589732,9.040855333458012
95-354-8583,Long Grain Rice,Grains & Pulses,02-057-9401,Meevee,98,40,93,1.5,2025-02-19,2025-02-11,2024-10-20,848 Mariners Cove Junction,30,53,Active,64,2.3902439024390243,0,,,,,,0.8250000000000001,,,
90-303-1821,Onion,Fruits & Vegetables,96-786-0667,Edgewire,50,20,74,2.0,2025-02-13,2024-08-03,2024-10-05,6435 Burning Wood Drive,30,57,Backordered,256,2.380952380952381,1,,,,,,1.1,,,
71-631-5875,Salmon,Seafood,91-859-1733,Feedfish,88,83,42,15.0,2024-05-29,2024-09-09,2024-10-25,13 Loomis Alley,61,59,Discontinued,219,1.0476190476190477,0,,,,,,8.25,,,
02-275-6061,Potato,Fruits & Vegetables,21-829-0398,Edgewire,26,16,69,1.2,2024-06-30,2024-03-26,2024-08-19,6891 Mandrake Park,64,79,Discontinued,386,1.5294117647058822,0,,,,,,0.66,,,
04-001-1793,Green Coffee,Beverages,29-359-0109,Oozz,43,38,63,12.0,2024-03-31,2025-02-02,2024-04-09,0 Stoughton Terrace,88,65,Backordered,73,1.1025641025641026,1,,,,,,6.6000000000000005,,,
47-749-3277,Powdered Sugar,Grains & Pulses,96-551-3929,Devbug,46,20,30,2.5,2024-03-06,2024-02-29,2024-09-13,502 Sachs Circle,54,24,Backordered,412,2.1904761904761907,1,,,,,,1.375,,,
37-666-3902,Cauliflower,Fruits & Vegetables,58-536-6583,Meevee,19,73,60,2.45,2024-03-12,2024-08-11,2024-06-12,85276 Lakewood Gardens Alley,70,48,Backordered,248,0.25675675675675674,1,,,,,,1.3475000000000001,,,
73-942-0508,Kale,Fruits & Vegetables,37-057-3553,Brightbean,61,100,94,4.0,2024-07-20,2025-01-14,2024-10-04,1034 2nd Point,76,2,Backordered,92,0.6039603960396039,1,,,,,,2.2,,,
57-359-3397,Garlic,Fruits & Vegetables,54-659-1177,Twiyo,43,40,30,7.0,2024-07-13,2024-10-02,2024-12-19,81071 West Alley,95,26,Active,196,1.048780487804878,0,,,,,,3.8500000000000005,,,
46-436-5351,Green Tea,Beverages,07-471-0050,Fiveclub,80,54,21,8.5,2024-08-24,2024-09-30,2024-04-16,226 Calypso Road,81,37,Active,198,1.4545454545454546,0,,,,,,4.675000000000001,,,
27-881-1177,Green Tea,Beverages,64-807-5250,Skalith,34,47,99,8.0,2025-01-23,2024-07-03,2024-11-23,1223 Monument Drive,97,47,Backordered,287,0.7083333333333334,1,,,,,,4.4,,,
85-237-3505,Green Tea,Beverages,92-296-1266,Thoughtsphere,88,50,88,8.0,2024-08-23,2024-11-13,2024-11-03,20073 Northfield Way,78,28,Discontinued,154,1.7254901960784315,0,,,,,,4.4,,,
80-371-3695,Cottage Cheese,Dairy,42-254-7371,Divape,89,42,76,5.0,2024-12-15,2024-11-30,2024-12-10,163 Esch Pass,94,81,Backordered,137,2.0697674418604652,1,,,,,,2.75,,,
04-758-0410,Wild Rice,Grains & Pulses,56-231-2524,Wordpedia,26,21,47,10.0,2024-08-03,2024-08-16,2024-05-02,5 Toban Circle,40,59,Discontinued,243,1.1818181818181819,0,,,,,,5.5,,,
65-644-1394,Pear,Fruits & Vegetables,23-280-1300,Lazz,26,95,36,4.5,2024-07-29,2025-01-06,2025-02-10,582 Dahle Center,92,14,Active,100,0.2708333333333333,0,,,,,,2.475,,,
04-293-6969,Peach,Fruits & Vegetables,69-087-6645,Linktype,37,38,24,4.0,2024-06-15,2024-09-02,2024-08-20,0 Oak Valley Lane,93,32,Active,226,0.9487179487179487,0,,,,,,2.2,,,
40-997-2786,Yogurt,Dairy,18-743-4684,Browsecat,76,98,41,1.75,2024-11-14,2024-05-23,2024-10-14,5551 Mallory Lane,62,48,Backordered,328,0.7676767676767676,1,58.543771043771045,61.72678304026695,52.61784511784512,44.7820953517957,108.02187032046717,0.9625000000000001,43.102766776103365,64.91910354436381,83.72678304026695
91-553-1774,Feta Cheese,Dairy,74-943-4552,Demivee,80,43,80,7.0,2024-06-26,2024-09-05,2024-04-12,84 Washington Crossing,64,53,Active,223,1.8181818181818181,0,,,,,,3.8500000000000005,,,
13-980-8804,Sweet Potato,Fruits & Vegetables,20-608-1290,Photospace,100,3,32,2.0,2024-08-19,2024-10-01,2025-02-10,41 Nelson Center,98,91,Backordered,197,25.0,1,58.543771043771045,60.8856312010953,52.61784511784512,45.5979504897267,121.7712624021906,1.1,50.15774553869937,71.61351686349123,-36.1143687989047
19-672-8982,Butter,Dairy,50-214-3802,Meembee,21,87,67,3.1,2025-01-03,2025-01-23,2024-03-31,285 East Plaza,64,69,Discontinued,83,0.23863636363636365,0,,,,,,1.7050000000000003,,,
35-299-0889,Coconut Oil,Oils & Fats,16-776-9987,Gevee,33,78,79,5.0,2024-11-05,2024-07-11,2024-04-21,95 Packers Lane,60,25,Discontinued,279,0.4177215189873418,0,,,,,,2.75,,,
17-022-9721,Apple,Fruits & Vegetables,59-629-0798,Chatterpoint,43,63,99,3.5,2024-11-08,2024-12-13,2025-01-12,39 Dahle Alley,39,77,Discontinued,124,0.671875,0,,,,,,1.9250000000000003,,,
22-849-2551,Mushrooms,Fruits & Vegetables,14-231-9135,Izio,34,1,79,6.2,2024-06-12,2024-12-20,2024-09-08,81533 John Wall Court,58,36,Discontinued,117,17.0,0,,,,,,3.4100000000000006,,,
53-050-8242,Mackerel,Seafood,31-163-5871,Yodoo,82,25,94,7.5,2024-03-30,2024-03-16,2025-02-15,9 Cordelia Trail,66,14,Backordered,396,3.1538461538461537,1,,,,,,4.125,,,
88-183-5781,Whole Wheat Bread,Bakery,49-247-1217,Lazz,17,63,3,3.5,2024-08-02,2024-08-24,2024-12-27,46 Delaware Place,93,26,Backordered,235,0.265625,1,58.543771043771045,61.39290627426633,52.61784511784512,59.60152083738857,214.87517195993215,1.9250000000000003,114.73292761197301,100.14224434795914,107.39290627426632
09-101-1740,Sushi Rice,Grains & Pulses,63-836-1262,Talane,36,81,54,4.75,2024-07-07,2024-12-20,2024-08-31,96629 Nova Plaza,73,60,Discontinued,117,0.43902439024390244,0,,,,,,2.6125000000000003,,,
98-445-7372,Cod,Seafood,71-676-6562,Roombo,65,79,52,8.0,2024-05-12,2024-10-03,2024-05-30,8531 Manley Court,56,94,Discontinued,195,0.8125,0,,,,,,4.4,,,
29-875-6900,Papaya,Fruits & Vegetables,78-098-4468,Avaveo,45,28,6,4.5,2024-03-18,2025-01-23,2024-08-22,2 Sachtjen Park,35,16,Discontinued,83,1.5517241379310345,0,,,,,,2.475,,,
27-757-4489,Egg (Goose),Dairy,04-456-0715,Abatz,35,78,68,2.5,2024-04-12,2025-01-19,2024-07-04,27535 Morrow Avenue,95,91,Discontinued,87,0.4430379746835443,0,,,,,,1.375,,,
51-069-0489,Bread Flour,Grains & Pulses,19-978-0708,Oloo,96,83,50,1.5,2024-10-04,2024-03-30,2024-05-30,3 Anthes Place,81,89,Discontinued,382,1.1428571428571428,0,,,,,,0.8250000000000001,,,
20-325-1965,Coconut,Fruits & Vegetables,97-155-1262,Katz,56,75,13,5.0,2024-09-04,2024-04-04,2024-05-21,78884 Union Street,42,53,Backordered,377,0.7368421052631579,1,58.543771043771045,50.274733734888905,52.61784511784512,59.354552742520156,251.37366867444453,2.75,163.22502004193043,88.1486486325141,69.27473373488891
76-090-4411,Ricotta Cheese,Dairy,82-552-6786,Shufflester,49,94,18,6.0,2024-12-12,2024-08-10,2024-04-16,15 Loomis Avenue,38,11,Active,249,0.5157894736842106,0,,,,,,3.3000000000000003,,,
01-703-8441,Raw Sugar,Grains & Pulses,91-216-7668,Cogilith,100,10,89,1.5,2024-04-23,2025-01-01,2024-06-21,4029 Lotheville Pass,76,38,Backordered,105,9.090909090909092,1,,,,,,0.8250000000000001,,,
09-622-7119,Haddock,Seafood,59-781-3399,Youtags,30,81,99,9.0,2024-07-22,2025-01-30,2024-06-15,665 Sommers Circle,99,3,Backordered,76,0.36585365853658536,1,,,,,,4.95,,,
45-172-7012,Papaya,Fruits & Vegetables,95-721-9228,Brightbean,20,91,12,4.5,2024-11-26,2024-12-13,2024-12-01,11 Kedzie Avenue,35,50,Active,124,0.21739130434782608,0,,,,,,2.475,,,
06-849-4869,Sesame Oil,Oils & Fats,39-464-7300,Rhycero,85,15,16,6.5,2024-05-13,2025-02-19,2024-07-15,041 Paget Alley,46,24,Discontinued,56,5.3125,0,,,,,,3.575,,,
30-996-2526,Green Beans,Fruits & Vegetables,30-942-0054,Izio,86,90,39,2.1,2024-10-20,2024-02-28,2024-09-07,77 Monterey Avenue,98,85,Active,413,0.945054945054945,0,,,,,,1.1550000000000002,,,
71-074-6292,Sourdough Bread,Bakery,42-201-4495,Plajo,65,79,49,4.0,2024-04-02,2024-06-10,2024-10-17,338 Annamark Court,100,9,Discontinued,310,0.8125,0,,,,,,2.2,,,
98-909-9395,Cottage Cheese,Dairy,74-119-5491,Feedfire,67,98,92,5.0,2024-04-22,2024-08-31,2024-12-07,43 Heath Street,35,98,Backordered,228,0.6767676767676768,1,,,,,,2.75,,,
61-796-6540,Ricotta Cheese,Dairy,40-002-8400,Fliptune,88,4,79,6.0,2024-04-24,2024-06-02,2024-08-14,126 Spohn Plaza,23,39,Discontinued,318,17.6,0,,,,,,3.3000000000000003,,,
41-735-9837,Robusta Coffee,Beverages,35-462-7569,Devpulse,14,77,78,10.0,2024-08-02,2024-08-28,2024-09-01,2374 Chive Court,32,24,Discontinued,231,0.1794871794871795,0,,,,,,5.5,,,
60-343-3288,Tilapia,Seafood,22-940-6543,Vipe,85,92,66,6.7,2024-03-28,2025-01-01,2024-05-03,6 Hanover Terrace,54,85,Backordered,105,0.9139784946236559,1,,,,,,3.6850000000000005,,,
27-783-5470,Feta Cheese,Dairy,45-997-6429,Thoughtstorm,74,65,5,7.0,2025-01-30,2024-07-27,2024-03-16,6 Tony Junction,21,42,Discontinued,263,1.121212121212121,0,,,,,,3.8500000000000005,,,
60-456-8169,Cheddar Cheese,Dairy,54-529-4459,Oyoba,21,28,72,9.0,2025-01-28,2024-02-28,2024-02-25,710 Service Park,69,51,Backordered,413,0.7241379310344828,1,,,,,,4.95,,,
99-420-3592,Butter Biscuit,Bakery,88-647-5082,Quatz,22,24,94,6.0,2024-07-19,2024-07-21,2024-11-13,206 Pine View Junction,47,71,Active,269,0.88,0,,,,,,3.3000000000000003,,,
35-836-6718,Ricotta Cheese,Dairy,27-838-4345,Thoughtblab,91,14,99,6.0,2025-02-10,2025-01-25,2025-01-22,05 Canary Circle,50,5,Backordered,81,6.066666666666666,1,,,,,,3.3000000000000003,,,
51-273-4240,Multigrain Bread,Bakery,32-506-0556,Devpulse,85,57,25,3.5,2025-02-18,2024-09-26,2024-06-20,7 Prairieview Place,30,42,Discontinued,202,1.4655172413793103,0,,,,,,1.9250000000000003,,,
38-924-3007,Peas,Fruits & Vegetables,83-936-5065,Photolist,12,28,11,3.0,2024-05-18,2025-01-05,2024-04-17,6 Anthes Court,46,88,Backordered,101,0.41379310344827586,1,,,,,,1.6500000000000001,,,
52-123-8039,Pomegranate,Fruits & Vegetables,24-087-5935,Browsebug,43,65,66,6.0,2024-12-21,2024-09-03,2025-01-16,7 Schiller Court,78,73,Backordered,225,0.6515151515151515,1,,,,,,3.3000000000000003,,,
34-131-8805,Yogurt,Dairy,84-472-8001,Eimbee,92,92,28,1.75,2025-01-21,2024-09-10,2024-12-22,44249 Sutteridge Crossing,50,67,Discontinued,218,0.989247311827957,0,,,,,,0.9625000000000001,,,
28-505-8317,Watermelon,Fruits & Vegetables,61-755-4469,Digitube,23,85,94,3.0,2024-10-12,2024-07-23,2025-01-28,848 Old Gate Parkway,92,72,Backordered,267,0.26744186046511625,1,,,,,,1.6500000000000001,,,
41-594-5069,Egg (Duck),Dairy,45-471-5053,Blogtags,77,1,41,1.0,2024-11-05,2025-02-05,2024-03-21,9 Clemons Hill,58,55,Discontinued,70,38.5,0,,,,,,0.55,,,
94-658-4945,Sweet Potato,Fruits & Vegetables,09-153-0763,Skibox,65,10,81,2.0,2024-08-27,2025-02-12,2024-05-08,15 Veith Circle,71,61,Backordered,63,5.909090909090909,1,,,,,,1.1,,,
69-561-2496,Banana,Fruits & Vegetables,38-790-7081,Skinix,82,29,62,15.31,2024-08-08,2024-03-18,2024-12-09,154 Delladonna Hill,77,27,Backordered,394,2.7333333333333334,1,,,,,,8.4205,,,
98-858-6323,Swiss Cheese,Dairy,79-086-1717,Janyx,20,17,71,8.0,2024-10-22,2025-01-07,2024-11-16,80729 Homewood Plaza,50,65,Active,99,1.1111111111111112,0,,,,,,4.4,,,
92-995-8689,Cheddar Cheese,Dairy,18-682-7828,Wordify,31,65,94,9.0,2024-12-03,2024-10-17,2024-03-06,1 Merchant Circle,63,7,Backordered,181,0.4696969696969697,1,,,,,,4.95,,,
43-164-5984,Butter,Dairy,10-008-6747,Shuffletag,36,75,35,2.9,2024-04-13,2024-06-17,2024-11-23,70862 Lighthouse Bay Junction,26,41,Discontinued,303,0.47368421052631576,0,58.543771043771045,58.74225043658657,52.61784511784512,56.190373857884715,170.35252626610105,1.595,89.62364630332613,80.72887996277493,97.74225043658657
58-122-2282,Black Tea,Beverages,55-773-9118,Ozu,59,20,17,5.0,2024-12-06,2024-06-30,2024-06-12,96 American Ash Center,45,15,Discontinued,290,2.8095238095238093,0,,,,,,2.75,,,
84-269-9130,Long Grain Rice,Grains & Pulses,88-615-2915,Flashspan,11,10,80,1.5,2024-06-05,2024-09-27,2024-08-02,49263 Graceland Pass,48,65,Discontinued,201,1.0,0,,,,,,0.8250000000000001,,,
11-922-3342,Black Coffee,Beverages,33-523-9077,Gabspot,24,77,32,15.5,2024-03-18,2024-06-10,2024-03-04,094 Carberry Lane,80,42,Discontinued,310,0.3076923076923077,0,58.543771043771045,50.56034453407639,52.61784511784512,53.43815334593207,783.6853402781841,8.525,455.5602572740709,328.12508300411315,103.56034453407639
60-550-4771,Haddock,Seafood,24-568-9517,Kwimbee,75,80,87,9.0,2024-07-06,2024-10-03,2024-08-24,1 Monica Lane,49,40,Backordered,195,0.9259259259259259,1,58.543771043771045,61.17401295057355,52.61784511784512,37.845881143275754,550.5661165551619,4.95,187.337111659215,363.2290048959469,66.17401295057354
88-951-9038,Black Coffee,Beverages,14-713-5795,Youfeed,11,72,5,15.0,2024-07-08,2024-10-11,2025-02-11,5 Anderson Trail,89,4,Active,187,0.1506849315068493,0,,,,,,8.25,,,
08-114-3922,Anchovies,Seafood,19-418-7213,Camido,60,64,36,10.0,2024-09-02,2024-02-25,2025-02-15,709 Vidon Avenue,34,48,Discontinued,416,0.9230769230769231,0,,,,,,5.5,,,
70-145-2550,Lemon,Fruits & Vegetables,75-849-4524,Yata,91,6,37,2.4,2024-05-01,2024-08-07,2024-08-06,5141 Anniversary Crossing,38,70,Backordered,252,13.0,1,,,,,,1.32,,,
51-761-6320,Egg (Goose),Dairy,28-461-1136,Youopia,43,78,85,2.5,2024-03-09,2024-08-30,2024-06-22,587 Vermont Terrace,48,98,Backordered,229,0.5443037974683544,1,,,,,,1.375,,,
55-803-3964,Bread Flour,Grains & Pulses,75-906-1086,Demizz,25,60,36,1.5,2025-02-16,2024-08-26,2024-10-30,149 Valley Edge Point,31,41,Backordered,233,0.4098360655737705,1,,,,,,0.8250000000000001,,,
11-815-7923,Parmesan Cheese,Dairy,98-304-8407,Rhyloo,96,9,57,11.8,2025-01-26,2024-06-16,2024-08-06,89 Springs Alley,78,67,Active,304,9.6,0,,,,,,6.490000000000001,,,
83-966-3280,Mackerel,Seafood,50-305-3936,Twitterworks,30,29,70,7.5,2024-06-22,2024-10-13,2024-09-20,0743 4th Place,80,43,Backordered,185,1.0,1,,,,,,4.125,,,
29-592-7315,Arborio Rice,Grains & Pulses,61-867-3019,Dabtype,56,4,74,4.5,2024-03-15,2024-07-04,2024-09-22,21625 Schlimgen Park,61,73,Active,286,11.2,0,58.543771043771045,46.60726577929003,52.61784511784512,53.857380768894444,209.73269600680516,2.475,133.29701740301374,76.43567860379142,-5.392734220709968
65-235-7676,Whole Wheat Bread,Bakery,22-083-3504,Quire,91,71,17,3.5,2025-01-10,2024-08-01,2024-06-03,31208 Westerfield Way,74,57,Active,258,1.2638888888888888,0,58.543771043771045,58.03575017592379,52.61784511784512,50.424331851984526,203.12512561573325,1.9250000000000003,97.06683881507023,106.05828680066303,38.03575017592379
40-683-0283,White Sugar,Grains & Pulses,27-060-9944,Topicshots,27,64,78,2.0,2024-08-17,2024-05-04,2024-05-23,322 Birchwood Center,57,4,Active,347,0.4153846153846154,0,,,,,,1.1,,,
83-553-9523,Buttermilk,Dairy,89-976-4338,Zoombox,28,90,70,2.45,2024-11-05,2025-02-14,2025-01-28,84336 Haas Place,76,78,Active,61,0.3076923076923077,0,,,,,,1.3475000000000001,,,
40-793-7235,Sour Cream,Dairy,89-048-3542,Chatterbridge,92,67,51,4.0,2024-04-05,2024-12-09,2024-05-19,68086 Crowley Circle,23,78,Discontinued,128,1.3529411764705883,0,,,,,,2.2,,,
74-666-5671,Tuna,Seafood,58-657-7257,Youspan,37,33,80,18.0,2024-12-21,2024-05-10,2024-05-04,11263 Kipling Hill,27,73,Backordered,341,1.088235294117647,1,,,,,,9.9,,,
90-865-9150,Powdered Sugar,Grains & Pulses,58-053-4926,Kazu,28,24,97,2.5,2024-09-22,2024-05-12,2024-07-09,00029 Fisk Point,82,5,Discontinued,339,1.12,0,,,,,,1.375,,,
46-255-3073,Tilapia,Seafood,68-230-9130,Vinder,30,42,8,7.0,2024-05-02,2025-01-06,2024-07-11,57 Eastwood Junction,48,23,Active,100,0.6976744186046512,0,58.543771043771045,56.41689857386115,52.61784511784512,60.427069200399316,394.918290017028,3.8500000000000005,232.6442164215374,162.27407359549062,68.41689857386115
11-155-7826,Arabica Coffee,Beverages,91-788-3177,Feedfire,98,83,5,20.0,2024-07-06,2025-01-31,2024-12-26,321 Barby Parkway,39,79,Active,75,1.1666666666666667,0,,,,,,11.0,,,
99-543-5039,Lemon,Fruits & Vegetables,63-683-7396,Livetube,65,88,20,2.5,2025-01-28,2024-11-20,2024-07-29,71796 Waubesa Terrace,89,37,Backordered,147,0.7303370786516854,1,,,,,,1.375,,,
99-033-5661,Rice Flour,Grains & Pulses,32-458-6452,Zava,42,3,21,2.0,2024-09-19,2025-01-27,2024-09-25,289 Longview Point,35,22,Active,79,10.5,0,58.543771043771045,59.793567770534274,52.61784511784512,61.125280455202365,119.58713554106855,1.1,67.23780850072261,52.34932704034594,20.793567770534274
28-608-0039,Lemon,Fruits & Vegetables,26-796-0872,Avavee,63,60,54,2.5,2024-12-26,2024-05-21,2024-04-15,31057 Roth Place,33,31,Backordered,330,1.0327868852459017,1,,,,,,1.375,,,
35-529-2933,Broccoli,Fruits & Vegetables,57-591-6452,Jabbersphere,85,54,18,4.0,2024-07-28,2024-10-23,2024-07-13,2 School Drive,85,44,Discontinued,175,1.5454545454545454,0,,,,,,2.2,,,
83-321-7887,Egg (Duck),Dairy,70-444-9176,Yombu,44,75,72,1.0,2024-12-14,2024-11-29,2024-08-02,35598 Fuller Terrace,96,38,Discontinued,138,0.5789473684210527,0,58.543771043771045,60.44192557831196,52.61784511784512,60.392314985542214,60.44192557831196,0.55,33.21577324204822,27.226152336263738,91.44192557831195
43-910-2342,Plum,Fruits & Vegetables,06-569-4690,Feedspan,26,69,90,4.0,2024-12-12,2024-06-08,2024-07-19,46758 Hallows Center,47,35,Active,312,0.37142857142857144,0,,,,,,2.2,,,
21-633-8696,Coconut Sugar,Grains & Pulses,89-468-2696,Topiclounge,49,59,73,5.0,2024-04-18,2024-04-06,2024-05-26,08492 Gateway Terrace,93,45,Discontinued,375,0.8166666666666667,0,,,,,,2.75,,,
76-401-7083,Pomegranate,Fruits & Vegetables,29-156-0691,Meeveo,59,79,87,6.0,2024-09-03,2024-10-03,2024-07-31,31892 Pennsylvania Street,47,18,Active,195,0.7375,0,58.543771043771045,61.97143289974435,52.61784511784512,51.04427297456797,371.8285973984661,3.3000000000000003,168.4461008160743,203.3824965823918,81.97143289974434
92-551-8504,Raw Sugar,Grains & Pulses,22-836-5101,Livepath,19,81,33,1.5,2024-06-29,2025-02-22,2024-12-24,461 Bluejay Circle,39,85,Backordered,53,0.23170731707317074,1,58.543771043771045,70.32465269328691,52.61784511784512,51.24862712701356,105.48697903993036,0.8250000000000001,42.28011737978619,63.20686166014417,132.3246526932869
76-264-0748,Eggplant,Fruits & Vegetables,27-557-2375,Roombo,47,41,63,3.0,2024-04-15,2024-06-01,2025-01-09,55 Morning Terrace,39,54,Active,319,1.119047619047619,0,58.543771043771045,52.40459888592593,52.61784511784512,48.35205980425054,157.21379665777778,1.6500000000000001,79.7808986770134,77.43289798076438,46.40459888592593
88-586-8797,Grapes,Fruits & Vegetables,02-530-5932,Edgewire,98,62,97,5.5,2024-03-30,2024-08-25,2025-02-09,9469 Bayside Plaza,59,19,Active,234,1.5555555555555556,0,58.543771043771045,60.10868725262945,52.61784511784512,45.985109935706504,330.597779889462,3.0250000000000004,139.1049575555122,191.49282233394982,24.10868725262945
21-993-5632,Watermelon,Fruits & Vegetables,26-860-4618,Innotype,51,72,85,3.0,2024-03-23,2024-04-14,2024-10-23,16730 Luster Alley,23,17,Active,367,0.6986301369863014,0,,,,,,1.6500000000000001,,,
27-681-5588,Anchovies,Seafood,89-959-2254,Flipopia,100,99,8,10.0,2025-02-19,2024-10-26,2024-12-07,498 Delladonna Drive,54,92,Discontinued,172,1.0,0,,,,,,5.5,,,
23-265-8144,Yogurt,Dairy,31-524-1628,Jaxnation,55,50,56,1.7,2024-06-01,2024-11-09,2024-10-25,14042 Dottie Avenue,62,26,Backordered,158,1.0784313725490196,1,,,,,,0.935,,,
26-134-9069,Whipped Cream,Dairy,80-068-0825,Devcast,14,87,8,4.0,2024-03-10,2024-11-11,2025-01-30,4929 Westend Point,90,14,Active,156,0.1590909090909091,0,,,,,,2.2,,,
76-623-7844,Egg (Quail),Dairy,84-498-3849,Vinte,29,33,88,0.8,2024-07-19,2024-08-23,2024-05-15,868 Swallow Point,50,35,Discontinued,236,0.8529411764705882,0,,,,,,0.44000000000000006,,,
88-977-0175,Chocolate Biscuit,Bakery,58-087-3463,Yodo,100,1,26,5.0,2024-08-02,2024-03-21,2024-07-19,7561 5th Terrace,47,79,Active,391,50.0,0,58.543771043771045,60.00783077081765,52.61784511784512,47.30308732059594,300.0391538540882,2.75,130.08349013163885,169.95566372244937,-38.99216922918235
12-714-5135,Ricotta Cheese,Dairy,97-055-2756,Janyx,49,28,74,6.0,2025-01-09,2025-01-14,2024-04-25,2003 Delladonna Pass,70,38,Discontinued,92,1.6896551724137931,0,,,,,,3.3000000000000003,,,
43-153-8268,Vegetable Oil,Oils & Fats,19-809-5654,Abata,75,61,19,2.0,2025-02-23,2025-01-29,2024-10-02,29815 Bonner Trail,79,69,Backordered,77,1.2096774193548387,1,,,,,,1.1,,,
95-130-9020,Heavy Cream,Dairy,75-985-6744,Youbridge,82,12,94,4.1,2024-02-28,2024-06-20,2025-01-21,2 Canary Street,69,93,Active,300,6.3076923076923075,0,,,,,,2.255,,,
82-678-8097,Cottage Cheese,Dairy,65-403-0311,Feedmix,68,82,58,4.8,2024-04-08,2024-08-24,2024-04-05,6172 Hovde Circle,90,2,Backordered,235,0.8192771084337349,1,,,,,,2.64,,,
21-693-8216,Corn Oil,Oils & Fats,62-599-8388,Twinte,70,96,85,2.5,2024-02-26,2024-09-03,2024-10-27,32468 Utah Pass,34,3,Active,225,0.7216494845360825,0,,,,,,1.375,,,
56-831-6199,Salmon,Seafood,99-680-2351,Innojam,49,48,62,15.0,2024-09-16,2024-02-25,2024-08-14,1247 Hoard Hill,96,37,Active,416,1.0,0,,,,,,8.25,,,
